"Commit","Variabilidades"
"747e0b0856b273cbd8721332558689e97819c34b",1
"74bd7dfb91146b631b28d23d4afb7c3e953eb675",1
"76329cb23a5cc1d1d1f051f99fcb6ea372e4889c",1
"7633469f5cdbeda20e9a91a41973a6e1230b9233",1
"76636ee01bc51a2a6fcd46385aeca94b34a7a57b",1
"7692ceb35e33d52e81b0c458e19c2ffdfba5eb02",1
"792bb5013bfed0616cac8ea2904fd7ff359628b3",2
"7adb17d263faa16490de7fed9ef5e3201b8ae60c",1
"7af65a0eeecb8bcf703f60d4f5e4f31b360435cc",6
"7be5bdde1db882b8c2b781b164ce97d70b4cd1eb",1
"7d24959abf0bc0001db531a06260ad1e0a346d8b",23
"7d6d35b8b70f303b7bfec396cf04eb81036cf2db",4
"7ddd2867813aaf31fee0c87d2b9c3a0712678159",2
"7f1dd4aa858c004740c44bdf3cd336b850ffbaed",2
"7fc653656a2bb57a318cb868ba9110ca0f9be15a",1
"82c854c5e77c6eded00694eb2dc5fb902c361aa4",2
"861bf04de0cdf1fca776524ca2db2e4d30a6bebb",1
"87cc89603e1efd3b64069b9a2598fde41b415e51",9
"89972f137a05bd591fa3126511438cfbfdf6342a",2
"8a8d8c618e8effba5dcd25509d0491777b4a814d",2
"8bb3cb1203a6251e5c0455568c107ac402bfce8a",2
"8ded86b123e7de500b60a16cdaa8f51e80fbcaaa",2
"8e2c5555b805333d328ac052bed68bbf1f2e30d7",2
"8e88c37b0f1ea0a5ac99b3e14c5868821c0ea3a5",1
"8ffc02cf040364273d7f5e4b677443373f07b80a",1
"919cc9f05637d24a65d26c886091c5b877f560e7",1
"93410d92a3230682e2df50c0ea83a5599b621aee",4
"94177d75519b339073eb5e754df6da71427f9198",5
"94d8bfe2bcae63908552b3794ea5743f7c496edc",6
"95f0475809a075e68b0d0e26953cc28934887b8f",1
"9786d2dd31ea2930e1865dc1fe5671003848add7",2
"97de7af4f92dd838a60331fd46735dbba6782a62",2
"99231d670b996455723007f14be80d2671ba97c3",16
"9a3e6be4effd2788abe8fa082b5fa46ecb52f10c",1
"9a4a1e0ef617edde77b6ca1afa468209bd16d43a",1
"9c31f8af659c84700fcf7b51cd91a3c7c8f6d8de",4
"9cec827052f681fe464898d0102242463c1ca6e1",1
"9db6bf05ece02d5838617d7c24cf1be172bcd457",8
"9e142d28f56267f09b534f983a92f3113838bf5f",4
"9e384f75f784ad9d4a0937fd794c91843e2a07b6",1
"9fd08e93f65b9032ab1d49e1f319fc4d459626e2",1
"a02312daeb6cb8a17a33d4f2adb421c8ff2dcc24",2
"a0a9478bfefef91f765a5f686ee58f328d5f888e",5
"a1bee4b5eac6099ffc7ca4f1141ea38897259d58",1
"a206e951cde5ef52a39a2417d448bcafdb9d9cea",1
"a45413008189be0e2dc9fd4376a38616133e2ba0",1
"a46b8fad775f753203c16021a230c8e58dcf463a",1
"a529661eea93323e40efeaa940ee59ecec6d826c",1
"a76e0d1471b260b9205547f4be96b3f82bb44b9d",6
"a7cc39302746a81cf15727147e2c17ef4d3797a4",1
"a861a826534c7e0f65e39d6a84fcd7066c2f4f14",2
"a872cec152ad6b010089b0e15902875c74e2919e",8
"a8f13ec69b1b0771ac03d40b75be56557f80a8b2",2
"a940857c6a80f76d6ac30cc3da79e9ff400cafda",2
"a94ca6f5fe76358399c4dffd1cf5cd19c1c2d7cc",1
"a9c72a47a617218da3d1bd9144fd5a076a75fe73",4
"ac3ede58758f9b36fdc45cc2a36f8be309e5357a",110
"ad3493b15a0d9153c3bdc6127f2fb52c63bbcedb",2
"ad362a2f48d1b5fc420793f7ddd910383f3eec40",4
"adc62149fb368cee7ddbba85cfb69f12bddd931c",2
"add9451ad8b7b5cc1bd4a80a19e2a6c091e7db6c",2
"adefcd9c24fcd0540bc570d375d02e5b153ad0e6",1
"adf2cfcaab4d1c5925c5531e20ac25f1d709c8b9",1
"aebf0551bd4c92c1f4b3429c1d7774f9615b759b",5
"aec2217ae645dc63607e5d3aebc153cfc000761b",3
