"Commit","EhAutor","Arquivo"
"5d276731e60f332758d3c7b856a26f245851bfc1","Colaborador",1
"5d7c7d51326fda504aa7f8afe8ed155c13b55a48","Colaborador",1
"5e823c1fd572f419af8e258b40ad060768491197","Colaborador",1
"5eb5cce17390391fe340229b4848814576b0b090","Colaborador",1
"5ec05b3d7cec24c73c68bad4608a4ce15da0423f","Colaborador",1
"5efa48326561f8bc90d1fd90d398394dbc32ac72","Colaborador",1
"5f4b95e5135b029e4ba65aca37198bfb2fe0fd8c","Colaborador",1
"6038b802772420ac1f8bde7a508ad0a1b4752a6a","Colaborador",1
"60a7506744a296ff1a42c41fc952f7ae8b875b4b","Colaborador",1
"60ba227d576915ec5199e2962b2444fe829f33a6","Colaborador",1
"60d7c022e5a01a83b993788433c6222760ea7f79","Colaborador",1
"611b29acd8884a16aa2fbbf4ab7541c15b7172c6","Colaborador",1
"61257bc2deb4d43e85a53b0dd78634653d10c4f2","Colaborador",1
"61365b6d15e9431bb072db642a1ba9c612e99710","Colaborador",1
"6147fae4051ed8f32a9b3421ab757adbfefe3d43","Colaborador",1
"614b91ded066f648a088235df4773f096bdf0c21","Colaborador",1
"619cf868e60807d759639cfb070987ad059fa0c9","Colaborador",1
"61a2d8a2a7b03023e63eae9a3e64607aaaa6d339","Colaborador",1
"61d29bfc805e95b8f62cc96b4965092cf4396371","Colaborador",1
"62333ba0cbb131c67f62bfefbaa0a45401b4e769","Colaborador",1
"626afd62197772f515eb8e85ae9fdbc1529a8362","Colaborador",1
"62c6fbbd295ee3391d28a71606b623c8e11668d3","Colaborador",1
"62e956e1dd7aec98edb7fa556f33b8c8cf8d7f68","Colaborador",1
"63495a4ba47357a62cc28ccf0a8356d77977f5ec","Colaborador",1
"639b48625f485ebea89758700675473e56d5fe1d","Colaborador",1
"63da1df6fe5b994247256c52ae180690a430beb7","Colaborador",1
"640b7d514d229f75d647272597b4da2113390bb9","Colaborador",1
"64548deafc99e407d8b0cde1cc3d5fb01a85687e","Colaborador",1
"6530e3898d8282f3f13c37f4ebae7193d8e52b07","Colaborador",1
"65c0339b5c73dcc29f19896dd310c4491df62677","Colaborador",1
"65d235a5db939de56663fb0f9edf02075ce3fd1d","Colaborador",1
"65e6d5a34f49acdb362a0625a706c6b914e670af","Colaborador",1
"664bd637b53a56da67a0442c164a2cb2bf2c7779","Colaborador",1
"6679d7c0b1a5a0b37d2426a0c275eaccffb22e60","Colaborador",1
