"Commit","Variabilidades"
"4430b913635ad977fd11ee1bc196e8660ff5e9fe",4
"4491fa237ff21aa0bbccef52b4df25e05657fabd",1
"453ceae85f3c83e0f241c1c201c9af0865348bac",1
"4554a54a6cc6099021242e8404f11c47c77de250",1
"45625eceb4bddc69852b0fb76e8482824557558c",2
"46f61e23980e4acc581a56303b67a7717a92a832",16
"48015617d359cd1b4278eea1159a99ebb7e71e49",1
"4b14b35208b3777ec138377bc347d48f7d7cb5d6",12
"4b4a9583b45c0344779344d17f3c84f75463233b",1
"4b52ef8e7606e2a1519fe70e9943d9bafe0f3ee9",1
"4cf1ca4338f6d57087dc86c003857112f7a3645e",1
"4cfdb3c09571c22206ca38f652283be7180f8636",1
"4daae301744199a01f2c506a239b8d20576e6b37",1
"4e4876104d524d578b59be4981769edf4cce4c4d",1
"51a32d64d8b7868d2896707b12ee91c5854c440f",44
"51d9250c88aa62f3aaf7c1f72209513035066074",1
"51f0eb458499f09af01f37699fd2f308ec410fca",75
"520a764cd79aea2d282cb4d2b9187f0aafb72404",8
"526f839764624d28418a89f8535bfa7129f32026",1
"5379b24536b5e48feb035c0d857938446ec3d18a",3
"5408b613f895f5203dd313e3715889bc7970570b",2
"541b47ac2a548e787918259a2c71932926aecf48",2
"54380f53a24ce0abefb29bfbe4ca68bfbeb581a4",6
"551019baf6b4ef58ff22d917a8c89d069a00dbb1",6
"5618e46179aa7fd8f8d07c4246a368fd8bb93b4a",1
"56d6bc2e8855d25e03816509a0137c3a70410ae6",1
"5756fcab2f6cefcba285dac4f080bcc4f4fef42c",11
"575d067998ac9e7003094d43e15458507d72a338",4
"5765a2224946b953ec6702bd01205af475f8c80a",1
"57d9617964efeb765bce12027b8b3f1fd39c7e86",1
"580f4f55615e43ef44df5dc34ed8a3a043b6a078",1
"5876b850b22d5640ff0fba55efd75f5d7d700176",1
"5902059c7cd38d5690045ee189c0db4fbe554676",1
"590fb8c481e5a36b7a0826b157cbe8415d1b33a9",1
"5975f31ff0d89fd965ec3aeaae7357263ada206b",2
"59c39b886da8f67da41b90af42d67e95587876df",2
"59e655b0209edd7c827b41945df89ddd4b40f01b",1
"5a0be341baa9726ca0afdd70abbdfba8b35fe7ff",3
"5a8b04137f73924c0c1e68972748e7d54f6d2ae6",2
"5ad9884ff1c5ce773b294e8afb8101df3045bbcf",1
"5b3b54e3f6f4410b8c30f6bb18c6a8a3ae4d5c96",2
"5b5dcf8b88d2fa385d36ac0caac73e6ffa9e93e4",1
"5c5f593ffb442219d4e0d0fb82ed900ffb89756f",3
"5c6aeb25c19efcfe3f9d3ad1892e89bb926fc187",15
"5c92dec542268d5ddb4eb99bc90105241cb0809f",15
"5d1df4fdf4e63533cdb53cadcef6990e07f7b949",1
"5d276731e60f332758d3c7b856a26f245851bfc1",3
"5d398a69fb38fef7bbbf538948acaa0435c8fbaa",22
"5d713fe123cef030e3367a2a552d4cb04d649a24",3
"5dd2b8e208855642b692695653c181b2fe7f919d",1
"5e5c1e1f5698c55bda258aaca14b9d2ae6ceccf5",6
"5f0b9276ec35c57d6ce45f5ee97cdc2c460d020d",3
"5fea36fb0018cdc68b7a61ae2d149c9cba6eb3ba",7
"6098807252551c64e459e05638665827ff15b314",1
"61c32d9e66c92c9b606511d5b8686d8488b86596",66
"62333ba0cbb131c67f62bfefbaa0a45401b4e769",6
"62626737a5aea93ab4f89dd5a6313d093763fb15",1
"63da1df6fe5b994247256c52ae180690a430beb7",2
"64548deafc99e407d8b0cde1cc3d5fb01a85687e",2
"65c0339b5c73dcc29f19896dd310c4491df62677",1
"65d235a5db939de56663fb0f9edf02075ce3fd1d",3
"664bd637b53a56da67a0442c164a2cb2bf2c7779",1
"6679d7c0b1a5a0b37d2426a0c275eaccffb22e60",1
"66ab7ffa155ef480a503f2ea04c0f189c25f4b93",1
"677819fe6682f4623933fcdb0043efe22a9e2425",1
"67864af95750ea874dfdf2995ab25d677d0a0d6e",1
"67c75ee7f0f0ddf945919750d7545b70b9a35042",13
"681c1fc02a3e2d7e1e2165bce2e4e6ec25e28897",5
"6878eb689955f7b82a1e38c75bc7b02debbd6b8f",2
"68cb0aaee3de6371b81a4613476d9b33e43e95b1",3
"68dfa9e52604b669ac9895ff5ccbecd99e3ddc47",1
"68ea243ca352af493a0b12a5a9a811536d2dacc0",3
"6942d53c25bbdaa075a2ffd30caeed7aae047a23",16
"6a9c2cefdd6c5ac3bb5bdb430ff6f9a6cf1fb5f4",2
"6a9e480512e388c0f4e152138987cc5cb334a0ed",2
"6b3d50b2cd4dbbdba3612ea77c24178c4df8b50f",2
"6b570f11e1936b54de9f22e2e3bad047369cee4a",1
"6b60a31ebfbdeebdced107edced475a46f8e8086",1
"6ba9088de956b39758df274d5b689dcd7330811a",2
"6bc53be992d6adbd7bcc94947c3096d4860e3a35",2
"6bdea98992d3b0c71c6473aa3e1786439168dad2",1
"6c3d5bd2a0fadf948cc282b95406aa0641257686",1
"6d76471acd6ee528f21458658ccf4aff330e0357",4
"6d8c88177af0bd8732489f11e7c63cf861e30321",1
"6d8f3b080a5fdc366e77472df5fd255f16cfd736",10
"6ddcd33daab9124389fc7db311d1acc1828cc044",1
"6e0cf087ad7c582a5465a74a21542f7f970b7d6a",1
"6ef579df50c3477ca162db8102452980923cea53",4
"6f6a91a131a78acf7b2febc33a3dc600f38a3c2c",15
"6f8f004fe1f73b9712bcebe153c9e8ef4b57f7b4",3
"703944c39d47e12ce5bad4896135917b7fae26cf",1
"70cb8f9a7eb3d0ea3bd7ac9308cd31e49111c09d",2
"70d122aac42933ab8a708c538f973c3307853212",6
"70e3f543f1fc353242987801c96eb589b20db76b",6
"71a3c1f8214ed88636a7beb1a26057ea6220978c",1
"71a56180e54de5ffa42b7e85835c272771393add",3
"722f5fd8d41cf43a89da0e3f247e6f9de5dae802",97
"725314432d6ff034986d692b2cb6261a041b2942",3
"72855fb11eeb6988e48b7462066bb6459cba180a",1
"73d57cb97b281239e5688257ba57e901354dc971",1
"74df4f1956507f89087fc3ef9f3c2ffb9619bddf",1
"752945701e50df7fa47f6b2e3f6adf8ebdbc40aa",2
"7572840cd0bb3c4d9101086251eda0f90ecc6fc5",2
"76e5fd642ee752739be2327625d77e322a59813f",1
"7734cda20cf1236aef60f3bbd2267c97bbb40869",3
"77396b63f97b7d15ed6fcdb6d1016213d5d3bd55",5
"77a9f594874ec5e08c6238afb6413c45cddcb1c0",59
"77d0cdef0277bb061b341df78cae0ff1cbf4303b",5
"780079e771af0af4f28209d13edee03113b55921",1
"7824a70c1dd7e44e05441bacaaf00857fb602258",4
"7869e676afd9c20781908e5b6f1f96b41ac1d5ba",1
"79134c69a43e313ef2bb3704262abbbad4d72124",1
"7945bdb88fa3a3d97646a11705cba60a79be0a4f",39
"7976b3c3e30ca7e8135cba0bffaf907370e7769f",1
"7a59e1eae84ea8c428945cee52e055c77c0e8463",1
"7c5d03703274196919d617b60d3c4e52b96f7c90",1
"7cd899c707e1678a03af531b16c01d9632919568",4
"7d3e6732fbf529be0571fb89a5f778d89b2553ac",1
"7d870524d32e0d1c20f085472fd147d0f7b9db12",8
"7db798186cfe590a43d5eb2dcded325c7586c491",1
"7e3a82cd9cdd6b9619a7ababce4f1dadf5e6fbaf",40
"7f9f6057810fb1eb37befd7f9efc7d7c26e1b764",1
"7fdb594e73746dcea3a11953da361466bbb1d4dc",3
"800d1e9a672c89ab0674883377f19d2e8e6015a9",1
"80663032a90447e8ddea3bfe17eb9287b9abe327",5
"8187ba1518e6b2d319eb36140e1092e32fa180cb",2
"82980f31d930a17e952fcf9ded6c653e9a92ca23",4
"82ae3833312c0e0943496d99273a54cf60f88343",2
"833d32646e9443c30d5be12c5363e6c6bf60d2eb",1
"84cc738166a700e5944641d4ab6f722444877ed4",1
"850769f7873a05d758e0f016b4e6113f84a160f1",1
"857dbbe7cce2474bd2d11574c1cfade57a737d6d",1
"859665d8470277ef03e0c610f4d27c6dcc9a8673",2
"85acd919b954fc7551ecb56e7fe8c99e321b49f3",1
"85b0237adce4a1d6119ff301e61f6f7a7284e134",1
"85f7d0a8d5f45176d8f200e59b0d3002ff0f445d",2
"860ab2b1c02759c61efb5d63d2b07bd0d484a4c4",12
"8631250eead391a10f716e5065556f84ec72687d",3
"867f2ec058d3b502a10b4dd8e352ae5d22f6b56e",4
"8686fff347fa83a57f867ccaa1616b132fac221d",3
"86dc9814757a9c3748ed9bbd69be4c185697b681",2
"86f6c04d8480fc029ef20a61152786fb7a592ce1",1
"871b1d0fabee7995383cd6941362b68a03f86e25",95
"873f16fe2f83917c2dfdaef5b06208443387eefd",2
"877b08d6d2ac394dfc69afa3876eb0773a5b117d",1
"87c14c528a11912dc893ccdc1596bbb105a3c4be",12
"8888ea44792bf88b13c2955da3a1fd3e2510c1fe",1
"88ecac68be054917fa8da410d9379449acaf4eb8",2
"896239be2083baca76bdfbd7ea9d859da64c63f7",4
"8973ee17bbb90dc94bf1c8f0f3a2bd92370a6ef0",1
"89edbf831779456c8a93b76ac21e0756faff19d8",1
"8aa1638ccc730eb5645f2d2d67ce9530b8c3e927",3
"8b6a88988178fa6393d54326ce2869e598907bf7",10
"8bdfb47d8ce2ffc86eb8d06636956459f7eda52e",2
"8c49ddcf561f05935e93f410f6bea26716dbff15",2
"8c754b183447e3141cd62d70a5ad465a1ab15d7b",1
"8cd78da8b3e087349cd21933b439fcede2e33fd3",3
"8d091a640bc61b4db26ed3639ce6a4a1a609ab7b",1
"8d9e494dfb208c88a9497038977b539310c7fca5",2
"8dc3729522881e1a8f67dd7e8faa86fa184443aa",2
"8e46375186eb95d30d93bc3160861bb7ba99a0c7",1
"8e4e070151b3f321a34e09ec9de6a7e9c732ba94",2
"8f0e2729dd3d3cd65d9cd26bbd2c30e3f3a5446b",3
"8f4d67218e6e1cfca532986829b376a31fea374c",2
"8f8fb6ae7a06101b7354e5e0c8be0a397a8f4cca",1
"8fe28948ca147d465247cf6df7f68d6f1db91ba3",1
"8ff2ed2fe1b52e0da579057949a7fbed0b6604fe",1
"9023e8f7bbf87a9cb281cbec626ac86aedeac7af",88
"90a87c88534f22c8f5ef9b7cd35d34ae90338981",1
"90b878c5834720811c795066d39e0ffbfd6b9b77",1
"90cfcecc09febb8d6c8c1d37ea7bb7cf0f4b00f3",2
"90e288241dfcc7aeaa6d55bd6b6f87abf9aac6e5",2
"911c469d6919fbbdc3e312c9594b39a5dd9ec618",2
"913bc38217f35eafb00fe6ec424efa93e17901d8",1
"91e3a7d7355bf84afa2a5c40483291bbfaa187b8",1
"925d23b32a8ebc511479bd9ed46c378427aafb1b",2
"9287447cef5fba09d4fac7258f4860995a5c3523",1
"930af7d50b13865e0557c0cc8949c1f992b8e287",1
"93a3bc734337680ba936deb712ab555886d09dbe",1
"946199e8e470c2760101f2ed3192f350a7e2601c",5
"946c3f985f536eacb793e4392a468ffad0d6c3f2",1
"948c6ee88da4971096b970c84af0362a316d5cd0",1
"95ca51b6e259bca94c1519320ee3c6a19454f15d",1
"963daeaec53d29df212dce4e63cd20eca52b4a38",2
"96861728724bff9c2a0fef8a632664234bb26e56",2
"97313e0aab3a8826599c24ac49d1812d1bed7bde",1
"975cbbb029d7d3b3322b97df3be7c654f4fe9055",3
"981560ae6094f0b0557e82c33d7ae5f7d81ca0ea",4
"98b0ff499839b49a989b3e39d373cd099b283972",2
"98c9d73605cfc89d36886ea1a6a1c595fe8781a4",1
"99106deaa2f72558bdf0a8d5e6fb0b75bdfb5a0a",1
"9957c450731e131c184c9f7c9fe282dbac1258f3",2
"996046aed5d88a939cd52a36d08e4b0d929f8cbe",2
"99708d560f8690b7ad83546cfe2072956730b567",2
"99d7285f206685aa80eea874cc17d0a6304761c2",1
"9b0956fed1081ad34430a2a02a440829e365fae4",1
"9bd58f93873549db54702e63857501123dc57987",1
"9bddba26de39457182a4ca0b83119af964885602",1
"9c0f094b21316fac6705d5577c6ed687a00737d6",1
"9c1bb203e3f9ea442cb26855fb9b028bc4112b66",1
"9c3ab681455e5dff1b9dd9c38299f1c06afa908b",7
"9c69091c9d99cd41a008dd5a7b2e1231ba60a7e8",1
"9c90d7f4ee766e042fdb32d8373b48171a15e424",4
"9c946e22fcad10c2a44c0380c0909da6732097ce",1
"9cc7b03503e72deb91d3c79b9d78fd2fe910c04c",5
"9d4ea3014b1edb249cc351e6d6d72d22a96df7ff",1
"9d51afcacbce3ddbaee3b2094bb05aa127310b98",2
"9d8b41ea6f39ca6b1582c09a2b61113d2171e786",2
"9e88fcd58c8ce7f2183bc2045e5180cba0043f09",2
"9e8fd50d7600f91fc4d3b4c876a3759bc54c2bd9",10
"9f65059a5bd8019e1eb6a12e2729635c81d384f6",3
"a0113ee049c59bb555057b55cd655faea4ce35cf",20
"a066d49b01fa7d134a946475534d50f62d97225a",15
"a08d95b9710acd45fee85097591e60dcfdc1cf50",2
"a11cd84160b20c25b8916e8229bec8523bbde31c",1
"a1587302aab394c7fde6e4e2a2364bce8afedd1c",1
"a2336bcf054ebff5cd51b43a873204ee08f68728",1
"a243ec06b03058fca4b3d9df29a5b7054e11d8a9",2
"a272d8fe3dff9ee7d73000bf870a79ba39920d09",4
"a2cde53c878054847a57c2c793febcaf78f823e0",2
"a310a3b398af6c1bbc878e0ea6d61675e474988d",1
"a31c74f7ef7f6c79149223ee74449f5659d7f9e1",1
"a4badc4b50a2ff97dbdfb0819dac4ac5ca400302",1
"a4d54bdb4ab6b727e6b98b6990950f0864b1e067",3
"a4f7ea0d116a9672dd02675d87172480c995773b",6
"a50ce74850be95c5002d5b1dc12169d97d607881",1
"a581556b177f43e215b528e26c7a5ff2b6a5b6e2",1
"a582b8f840c4dad1148fee6f0e1f0486f28da5d9",3
"a691ca0f856f1b0c903f23972abf8cbf749a4df2",1
"a710317d2f9cb1e154861c000ee1cc1c70794a85",48
"a77ef625a6bb7d7808e0f084df2ca1d9d2627154",20
"a7dbcba1e84573b2117a1700cd1336afcbd44360",5
"a93c9420703669f2514f0abed2ceee9a72f209bc",6
"ab1e583c445bd4967943053a9f6f3b079770226a",3
"ab63dd08924d879adc05ef84edbef89ae699de99",4
"ac13f5e6f9a359c773a718960bed5fa1f18e2d7b",4
"ac43a87820ea12e35da8d0bb9caa178ab80e07c9",2
"ac4942e26b31f693b6ad9ac0913db466f10d3797",1
"ac796d3f9aadd3344a70d598a53e2fe37b4101fc",1
"acb155d8939e11198ca788310bed7a5619d9c4f3",1
"ad5dd1f0fbbe69af3406eb4699637bf7ea99d587",12
"aeb9906717ae95bdb6f0895c62c24ef42ffad6ff",2
"aee83b43d6ffbd93f0cb8868487d10fd4f1bcf89",4
"af9a41d770f458ca8a7f420ff531744bfaa00444",1
"afa999d4460c02473d521e58a0f314dfd35526a0",1
"afd6cecb76d00afc88d25d7fface6eade0bdc8d2",2
"b025757328ca7a364bbfedf9a1899342864a3f2c",2
"b08f330d62f9036c480df9ffc7f3d145a4b79424",1
"b0952eabc79adfb484d501e69976dedb0bb8b70b",4
"b182893c047e5b5729bf0ebcb09067fd1fe350d7",4
"b188d671d1581f2cf16b8726c85695b67ed9495f",1
"b1c0d331284a2e6bfe0aaa438d1966b41c1c0bda",3
"b26b51d1549db6a7f3bd9f228c25078104a79782",1
"b2aca215c08dbac193dfba2867516481ac4041e9",8
"b2e01bd505b1a784c2c73067c32799ce08781707",4
"b363e01e6b5e865e536db62ca4480f3a2d4690bd",12
"b3721757a0da49884ff4dcf6f45c32db87e7cf2c",3
"b38f12d519040d02dfcf686e393a0eddf286a4fd",6
"b4ef7c4af2d5e1975be59794b9fc5281d72acb70",9
"b4f9f5d041b887c82175355ea106fea6adb7c4f2",1
"b520414d5af9111ccb0fb7dcd360a0f8c48fa6a3",1
"b5596712fc449773630131a79418182f19dd2270",3
"b56c1f6023dcc07ac40aeb4eea972bdf638d6c79",1
"b5bfcbae5934b8d39dd3ab7a713bee185628f196",1
"b6ce43d6ff84df80c381617f92db76c4f081486e",12
"b8e76b586ee438dba3408c31d5424332399d15e7",2
"b8f615d7a164bf476241662ee3fc8f278de529ec",1
"b9109e8254be038db9e2025dc00ddada9ee53de7",1
"b96b342561f170a05a0173f4c15502ef84d8e759",5
"b9c62013efb0519456a6a407beb30f10ef3a3a42",16
"ba05bddf927fa672b9ba0cd78c7d6be86f811387",2
"ba55c0770ba98705059811645553b0e496ecd33f",1
"baa95a2d49a4d0c90fcdc9e107d042b3ae833070",3
"baeb6d1e920ecfc321b1d5e7291345dcb424d205",1
"baee5f46cfb10f09ecbe252f4ed376e75ce7889f",2
"bb5cb1476b149b530b89b2fb043226241985b308",20
"bbe589da446ecfc2da6047b2fb1a5b3da3bfd4da",4
"bc2bb96cd76c1c54a9de54de3b0ce5c832bd67e3",1
"bcfd15d9f2142d1e5d2a0e21a643ba9e70e953eb",8
"bd757acf269ea97f1fe0ae0ef149f2372ebe786a",2
"bd76965879ff5af537faf19f41db57034e12721b",5
"be720edba7b3bf1f30107258de6d985e58a575ac",1
"be9de0f428597268130f8f675b25db7920be3f1f",2
"beb572e616017e0d5dae8e56af4be57f5517bbba",6
"c1523ad16d03676d32271f5c07de4612c2b043cf",5
"c1bfe686ce0bafc1572ed2978b3df7671d40d0b8",1
"c1effe1bbf82f7ce1d55c2b3b44bdd9748cacbfb",2
"c229f65dcfe8fff9924469e7773761215b7e8224",4
"c33ab4e8dfeb665b5670da0bae9abe3fa05ba92d",1
"c3cd22b40434c70a55316b91d57c35af9c34a041",4
"c3d51c14f2fcb15d86fb471bbff34afe520c7252",3
"c3dda6daeaf9d69f0c73d857d4c6b5e41349f696",1
"c3e7e7d71567d714a38efeedc9d7df527254d9a8",15
"c4a2ae6cace0459ef5d39b2601de75a145f9c08e",13
"c4b3718856897d1f89352e2f95c3e45c83907ef3",1
"c559bb58ed25ae0d6b732283afeaabb36e4b430f",1
"c6b29ff896a013961b41375c7fdac94b20513ae0",1
"c72d8d4d292968c73a1fc80667534470568be503",3
"c87ddbb3cefbe71db89b1eddd752974f647fa7db",1
"c912050a7b6713753c603cc245bc199a0aa7f5d6",13
"cb129a623420325354c524f72006973a4092fed7",2
"cb1787f03348abe08fddb8a5eca51f57ba7f7eef",2
"cbe52d87208d5320e831473718c8665701d68fb2",14
"cc0bff446be85cd59269c765886de0329ee66422",1
"ccaaab289817418b2272e2df5ed8d34f609e3a1d",1
"cf2978cbbbab1ec6823a75652b2ed3cdf26f1466",1
"d000fb89c097a6efbbb0c51b79070c335453e4b6",1
"d020e9d826bfd772e82988a068c1914ef4b4fa97",1
"d029a75d4f7e99b08691ce1e4986178083850b2b",3
"d0a4300ddea9c7e9d72e0a75b2fafe08da7298ac",1
"d0be8e27de438bffc0b6bc3f5018d63a4fcf33fb",1
"d0dce40075392be7c658aee9ffb97b24c96f9f0b",1
"d0eef28ee12ad1b25a89c9fe0b4a90f83830d298",1
"d120996a49fdc135e0b92236474ececeb57f1eef",1
"d14caad2e9c46d02403e9db167a1daa8b59954b6",35
"d1c12e85c1c91e4cc5f70a1b4a543a5a934ca149",1
"d1dceee2f786a078e9945c37bacc0ecb394e1c01",1
"d1e8c8694dfc6a3e1ae6cbdc1982cc3f646bb7b3",2
"d1f14c829aee13662fdf47ce3830a9c6e2450afb",1
