"Commit","EhAutor","Arquivo"
"2e8051707be37864d63178ac6fef296cc073be42","Autor",1
"2f062838327555f472bb5b2349433ba8bb46c3e0","Colaborador",1
"2f6fe68a7510cf264c9075cc7002176a8bbdace2","Autor",1
"2f6fe68a7510cf264c9075cc7002176a8bbdace2","Colaborador",1
"2fbc7b140874f48bbbffd95bbed2041cd04144f0","Autor",1
"3041e2429d7e18301a756ac87d14a7738b5cbdad","Colaborador",1
"304263f4a1a22b6f1745496f516431fb06d2e28f","Autor",1
"3194226966c203d2626f2cd00462f46edd5ee422","Colaborador",1
"31e581456d4d629a5603e76bd96ad206539addbe","Autor",1
"31e581456d4d629a5603e76bd96ad206539addbe","Colaborador",1
"3222d42bba4688fcfbbb37b98a873caf94c6ac09","Autor",1
"323dcfa9dcf5e5d8070edf0d92c4d92cff7bfe12","Autor",1
"325ec6a5b61823da097cc4cb1bf66a3e60d9f311","Autor",1
"32cb017ba6d521eb80932397d6821d1b9e0de252","Autor",1
"32e91a9e8a5ea32e4b1689672fa869f9e602a79a","Autor",1
"33b89d8981feaaea44411af2a3bfa79cbf7a6116","Colaborador",1
"347754327758c5a91618c7d4d10ca32fa5e421d9","Colaborador",1
"3482c04c266cdfe5f5f9639666dc2aa362cc5795","Colaborador",1
"35ccb736384dc4360c424bd9af8f08ea3d42ff06","Colaborador",1
"3629e1aebf1456cbb87ffc3e0652d74c7fd34431","Autor",1
"3668ef97ab432299654429965ef7f2ba73221965","Autor",1
"367404fdb1ac0a20c8fe82745d5f7891581faa0e","Colaborador",1
"36b901afa77fb2896467a183a8020286a488b74f","Colaborador",1
"36ed72910acb99f400f11fee45257da6838fe3ff","Colaborador",1
"374ebbeff7e7b8484abbb5387d018d66e3cdb486","Colaborador",1
"384bab3719849158b7b9d0aa302fcc987cd373a9","Autor",1
"38ec6b3c2d9784943145d7045ad45e981022cbac","Colaborador",1
"392e7bb823131377bc954c01bd7b0886422f09ed","Colaborador",1
"3949cb09396e6929a7de9f5d072938d80eebfe10","Colaborador",1
"39581f9b2cbbefb53f21080c666e74c555ddbe0b","Autor",1
"3972451633a5cecfe04012e84c9ae932eeadedae","Autor",1
"39a879f89a40ad49daa4270f5836c0a49594a710","Autor",1
"39a879f89a40ad49daa4270f5836c0a49594a710","Colaborador",1
"39df9263fb687231eb61dc30f409fdf96c291bf5","Autor",1
"39ecfa89e5cde89f34e1b132cfbd834c76968bfe","Colaborador",1
"39ff1ea62d65454e46e9fc76d81e859a7948d3e7","Autor",1
"3a1af99500beff787fa73e91abe3eb8692c4ecf2","Colaborador",1
"3a4698d6b98b22ba2c2b4ab22a01b9ba0bfec4e4","Colaborador",1
"3aa78c1002e56c4385f6ae0b4fc0826da434b57d","Autor",1
"3ad9e4cb01452b6cd6a20c3dfb0cd5165ef3c15a","Colaborador",1
"3af94cf12d3a2f63d57a74bed1cb3cdaa62c7e9d","Autor",1
"3b1a78138145bae6833c6393e343dd9423b3cf1b","Colaborador",1
"3b202faf0105a71fa691f3c593da43561c605eaa","Autor",1
"3bc425fef126a0bcdaef4e60bea6970c67bef5a3","Colaborador",1
"3c00360259c6e3810035ea4f86114e1ef4ad3559","Colaborador",1
"3c27596287c3b428fbf7c5f1bf1d5791f6272d0a","Colaborador",1
"3c2cef5f0db7e83d2a390d068e9de23dcf262258","Autor",1
"3d058707b1790261e8edecbf61cab46574e30141","Autor",1
"3d2880258dcde14092c2157a9d6de705ed7a025d","Autor",1
"3da212d8aa895d50143082ee16ae28adb2170e14","Colaborador",1
"3dc644cf4008d6aa26298e2e5b7aff26c359070b","Colaborador",1
"3deb7c9e791e1de8fe4fddd24e926d704d05610f","Autor",1
"3e88dd951d11e4b77537ec2fe701c7f9a3ce76cc","Autor",1
"3f12becf598cd309cee0ba3b3861c26b3cbe48a9","Autor",1
"3f61b3c1b11d1be7e133faeef28aac30535ec444","Colaborador",1
"3fa72fd250b5dd78fa2f22a056eeced983d16c26","Autor",1
"3ffa1c40bb741c29898f76afa831780d2f3c553a","Autor",1
"405c6b26f48c841df77de818cfaaa1d88d2627b9","Autor",1
"405c6b26f48c841df77de818cfaaa1d88d2627b9","Colaborador",1
"40b4993b2d0fcad669db8d3b412d7a20a298d0f7","Autor",1
"40fbc9c8b7fc824a29cde5b58c6fbdebc44bfe64","Autor",1
"40fbc9c8b7fc824a29cde5b58c6fbdebc44bfe64","Colaborador",1
"4128f3f128e0e1b15d1b1b9999d4c223ef1cf0d5","Colaborador",1
"418c93880d801fc51b883db7115969a607b2f718","Autor",1
"419414df8c32cbfc7e391f99aeaad61c362e7b66","Autor",1
"419d60dd83182b601941c88a8e6abd4224949308","Colaborador",1
"41a14f5b44f69c5361a66b3b9e71c1a7e8aefbed","Autor",1
"426ee0bff03d4d9d6488b7fc986a216fe2777967","Autor",1
"428b4b524f67774ed57b6f3b8636b5baf130ca60","Colaborador",1
"42b49307b96a01c70ee4fde387f79c6f1fcf2595","Autor",1
"433d4da14e97855af59ca9cbbbcbf3c76d458a04","Colaborador",1
